Printout for SDDS file twiss.twi

       s            betax          betay           etax           etay     
       m              m              m              m              m       
---------------------------------------------------------------------------
  2.192164e+03   2.761536e+00   2.775739e+00  -6.243842e-06   0.000000e+00 
  2.192194e+03   2.793230e+00   2.807029e+00  -4.226113e-06   0.000000e+00 
  2.192201e+03   2.800745e+00   2.814447e+00  -2.553095e-07   0.000000e+00 
  2.192231e+03   2.833461e+00   2.846742e+00   1.762419e-06   0.000000e+00 
  2.192238e+03   2.841214e+00   2.854395e+00  -1.266778e-06   0.000000e+00 
  2.192268e+03   2.874952e+00   2.887696e+00   7.509505e-07   0.000000e+00 
  2.192275e+03   2.882944e+00   2.895584e+00   4.721754e-06   0.000000e+00 
  2.192305e+03   2.917704e+00   2.929891e+00   6.739483e-06   0.000000e+00 
  2.192312e+03   2.925934e+00   2.938013e+00   3.710286e-06   0.000000e+00 
  2.192342e+03   2.961718e+00   2.973325e+00   5.728014e-06   0.000000e+00 
  2.192349e+03   2.970186e+00   2.981682e+00   9.698818e-06   0.000000e+00 
  2.192379e+03   3.006992e+00   3.018000e+00   1.171655e-05   0.000000e+00 
  2.192386e+03   3.015699e+00   3.026591e+00   8.687349e-06   0.000000e+00 
  2.192416e+03   3.053527e+00   3.063914e+00   1.070508e-05   0.000000e+00 
  2.192423e+03   3.062473e+00   3.072740e+00   1.467588e-05   0.000000e+00 
  2.192453e+03   3.101323e+00   3.111068e+00   1.669361e-05   0.000000e+00 
  2.192460e+03   3.110507e+00   3.120128e+00   1.366441e-05   0.000000e+00 
  2.192490e+03   3.150380e+00   3.159460e+00   1.568214e-05   0.000000e+00 
  2.192497e+03   3.159803e+00   3.168755e+00   1.965295e-05   0.000000e+00 
  2.192527e+03   3.200698e+00   3.209092e+00   2.167067e-05   0.000000e+00 
  2.192534e+03   3.210359e+00   3.218621e+00   1.864148e-05   0.000000e+00 
  2.192564e+03   3.252277e+00   3.259962e+00   2.065921e-05   0.000000e+00 
  2.192571e+03   3.262177e+00   3.269726e+00   2.463001e-05   0.000000e+00 
  2.192601e+03   3.305117e+00   3.312071e+00   2.664774e-05   0.000000e+00 
  2.192608e+03   3.315255e+00   3.322069e+00   2.361854e-05   0.000000e+00 
  2.192638e+03   3.359217e+00   3.365419e+00   2.563627e-05   0.000000e+00 
  2.192645e+03   3.369595e+00   3.375651e+00   2.960707e-05   0.000000e+00 
  2.192675e+03   3.414579e+00   3.420004e+00   3.162480e-05   0.000000e+00 
  2.192682e+03   3.425195e+00   3.430470e+00   2.859560e-05   0.000000e+00 
  2.192712e+03   3.471202e+00   3.475826e+00   3.061333e-05   0.000000e+00 
  2.192719e+03   3.482056e+00   3.486527e+00   3.458414e-05   0.000000e+00 
  2.192749e+03   3.529085e+00   3.532887e+00   3.660187e-05   0.000000e+00 
  2.192756e+03   3.540178e+00   3.543821e+00   3.357267e-05   0.000000e+00 
  2.192786e+03   3.588230e+00   3.591184e+00   3.559040e-05   0.000000e+00 
  2.192793e+03   3.599561e+00   3.602352e+00   3.956120e-05   0.000000e+00 
  2.192823e+03   3.648635e+00   3.650718e+00   4.157893e-05   0.000000e+00 
  2.192830e+03   3.660205e+00   3.662121e+00   3.854973e-05   0.000000e+00 
  2.192860e+03   3.710302e+00   3.711489e+00   4.056746e-05   0.000000e+00 
  2.192867e+03   3.722110e+00   3.723125e+00   4.453826e-05   0.000000e+00 
  2.192897e+03   3.773229e+00   3.773496e+00   4.655599e-05   0.000000e+00 
  2.192904e+03   3.785276e+00   3.785366e+00   4.352680e-05   0.000000e+00 
  2.192934e+03   3.837417e+00   3.836739e+00   4.554452e-05   0.000000e+00 
  2.192941e+03   3.849703e+00   3.848843e+00   4.951533e-05   0.000000e+00 
  2.192971e+03   3.902866e+00   3.901217e+00   5.153306e-05   0.000000e+00 
  2.192978e+03   3.915390e+00   3.913555e+00   4.850386e-05   0.000000e+00 
  2.193008e+03   3.969576e+00   3.966931e+00   5.052159e-05   0.000000e+00 
  2.193015e+03   3.982339e+00   3.979502e+00   5.449239e-05   0.000000e+00 
  2.193045e+03   4.037547e+00   4.033880e+00   5.651012e-05   0.000000e+00 
  2.193052e+03   4.050549e+00   4.046685e+00   5.348092e-05   0.000000e+00 
  2.193082e+03   4.106779e+00   4.102064e+00   5.549865e-05   0.000000e+00 
  2.193089e+03   4.120019e+00   4.115102e+00   5.946946e-05   0.000000e+00 
  2.193119e+03   4.177272e+00   4.171481e+00   6.148718e-05   0.000000e+00 
  2.193126e+03   4.190751e+00   4.184753e+00   5.845799e-05   0.000000e+00 
  2.193156e+03   4.249026e+00   4.242133e+00   6.047572e-05   0.000000e+00 
  2.193163e+03   4.262743e+00   4.255638e+00   6.444652e-05   0.000000e+00 
  2.193178e+03   4.292288e+00   4.284727e+00   6.920538e-05   0.000000e+00 
  2.193178e+03   4.292288e+00   4.284727e+00   6.920538e-05   0.000000e+00 
  2.193209e+03   4.354907e+00   4.346377e+00   7.132060e-05   0.000000e+00 
  2.193209e+03   4.354907e+00   4.346377e+00   7.132060e-05   0.000000e+00 
  2.193295e+03   4.528993e+00   4.517781e+00   7.704674e-05   0.000000e+00 
  2.193295e+03   4.528993e+00   4.517781e+00   7.704674e-05   0.000000e+00 
  2.193380e+03   4.709756e+00   4.695771e+00   8.277287e-05   0.000000e+00 
  2.193549e+03   5.938832e+00   4.306631e+00   1.012760e-04   0.000000e+00 
  2.193624e+03   6.968060e+00   3.835507e+00   1.128766e-04   0.000000e+00 
  2.193969e+03   6.991662e+00   4.242963e+00   1.249652e-04   0.000000e+00 
  2.194048e+03   5.917372e+00   4.980582e+00   1.179714e-04   0.000000e+00 
  2.194198e+03   4.129381e+00   6.551192e+00   1.046921e-04   0.000000e+00 
  2.194277e+03   3.320321e+00   7.467948e+00   9.769833e-05   0.000000e+00 
  2.194438e+03   2.233140e+00   8.563295e+00   8.877468e-05   0.000000e+00 
  2.194485e+03   2.034330e+00   8.614957e+00   8.767623e-05   0.000000e+00 
  2.194788e+03   1.092425e+00   8.515508e+00   7.501904e-04   0.000000e+00 
  2.195091e+03   6.439518e-01   7.609215e+00   2.754607e-03   0.000000e+00 
  2.195091e+03   6.439518e-01   7.609215e+00   2.754607e-03   0.000000e+00 
  2.195394e+03   5.932533e-01   6.116745e+00   6.112333e-03   0.000000e+00 
  2.195697e+03   9.233106e-01   4.364015e+00   1.082785e-02   0.000000e+00 
  2.195697e+03   9.233106e-01   4.364015e+00   1.082785e-02   0.000000e+00 
  2.195741e+03   1.004693e+00   4.109346e+00   1.161827e-02   0.000000e+00 
  2.195741e+03   1.004693e+00   4.109346e+00   1.161827e-02   0.000000e+00 
  2.195786e+03   1.095102e+00   3.859306e+00   1.242160e-02   0.000000e+00 
  2.196066e+03   1.311167e+00   3.766553e+00   1.482900e-02   0.000000e+00 
  2.196113e+03   1.277741e+00   3.991944e+00   1.477246e-02   0.000000e+00 
  2.196384e+03   1.193965e+00   5.302469e+00   1.500694e-02   0.000000e+00 
  2.196655e+03   1.303159e+00   6.492661e+00   1.637185e-02   0.000000e+00 
  2.196655e+03   1.303159e+00   6.492661e+00   1.637185e-02   0.000000e+00 
  2.196926e+03   1.617893e+00   7.428079e+00   1.890616e-02   0.000000e+00 
  2.197197e+03   2.174391e+00   8.003060e+00   2.268229e-02   0.000000e+00 
  2.197197e+03   2.174391e+00   8.003060e+00   2.268229e-02   0.000000e+00 
  2.197244e+03   2.297819e+00   8.067470e+00   2.345063e-02   0.000000e+00 
  2.197354e+03   2.733627e+00   7.823056e+00   2.584736e-02   0.000000e+00 
  2.197429e+03   3.153338e+00   7.398524e+00   2.790304e-02   0.000000e+00 
  2.197429e+03   3.153338e+00   7.398524e+00   2.790304e-02   0.000000e+00 
  2.197429e+03   3.153338e+00   7.398524e+00   2.790304e-02   0.000000e+00 
  2.197676e+03   4.774498e+00   6.094576e+00   3.467309e-02   0.000000e+00 
  2.197846e+03   6.103222e+00   5.281064e+00   3.933264e-02   0.000000e+00 
  2.197846e+03   6.103222e+00   5.281064e+00   3.933264e-02   0.000000e+00 
  2.197846e+03   6.103222e+00   5.281064e+00   3.933264e-02   0.000000e+00 
  2.197846e+03   6.103222e+00   5.281064e+00   3.933264e-02   0.000000e+00 
  2.198219e+03   9.627005e+00   3.735954e+00   4.955624e-02   0.000000e+00 
  2.198309e+03   1.060242e+01   3.412481e+00   5.202306e-02   0.000000e+00 
  2.198376e+03   1.136016e+01   3.184130e+00   5.385947e-02   0.000000e+00 
  2.198486e+03   1.200326e+01   2.997179e+00   5.537389e-02   0.000000e+00 
  2.198561e+03   1.200125e+01   2.989147e+00   5.537385e-02   0.000000e+00 
  2.198808e+03   1.200124e+01   2.989347e+00   5.537374e-02   0.000000e+00 
  2.198883e+03   1.200326e+01   2.997500e+00   5.537371e-02   0.000000e+00 
  2.198993e+03   1.136016e+01   3.184652e+00   5.385919e-02   0.000000e+00 
  2.199060e+03   1.060242e+01   3.413151e+00   5.202273e-02   0.000000e+00 
  2.199150e+03   9.627001e+00   3.736833e+00   4.955584e-02   0.000000e+00 
  2.199363e+03   7.512387e+00   4.579363e+00   4.371753e-02   0.000000e+00 
  2.199513e+03   6.186784e+00   5.237219e+00   3.960604e-02   0.000000e+00 
  2.199601e+03   5.473582e+00   5.647026e+00   3.719945e-02   0.000000e+00 
  2.199601e+03   5.473582e+00   5.647026e+00   3.719945e-02   0.000000e+00 
  2.199693e+03   4.774492e+00   6.097038e+00   3.467226e-02   0.000000e+00 
  2.199693e+03   4.774492e+00   6.097038e+00   3.467226e-02   0.000000e+00 
  2.199693e+03   4.774492e+00   6.097038e+00   3.467226e-02   0.000000e+00 
  2.199940e+03   3.153332e+00   7.401884e+00   2.790201e-02   0.000000e+00 
  2.200015e+03   2.733621e+00   7.826712e+00   2.584627e-02   0.000000e+00 
  2.200125e+03   2.310437e+00   8.030120e+00   2.351426e-02   0.000000e+00 
  2.200183e+03   2.171230e+00   7.907899e+00   2.263361e-02   0.000000e+00 
  2.200486e+03   1.616526e+00   7.072397e+00   1.879788e-02   0.000000e+00 
  2.200789e+03   1.329088e+00   5.909459e+00   1.642054e-02   0.000000e+00 
  2.201092e+03   1.273598e+00   4.559156e+00   1.542912e-02   0.000000e+00 
  2.201092e+03   1.273598e+00   4.559156e+00   1.542912e-02   0.000000e+00 
  2.201395e+03   1.443236e+00   3.184122e+00   1.579337e-02   0.000000e+00 
  2.201698e+03   1.858847e+00   1.949973e+00   1.752442e-02   0.000000e+00 
  2.202001e+03   2.571500e+00   1.005354e+00   2.067504e-02   0.000000e+00 
  2.202001e+03   2.571500e+00   1.005354e+00   2.067504e-02   0.000000e+00 
  2.202071e+03   2.780856e+00   8.437481e-01   2.156712e-02   0.000000e+00 
  2.202221e+03   3.272939e+00   5.789869e-01   2.349247e-02   0.000000e+00 
  2.202282e+03   3.490588e+00   5.036311e-01   2.428186e-02   0.000000e+00 
  2.202532e+03   3.490590e+00   5.034202e-01   2.428812e-02   0.000000e+00 
  2.202532e+03   3.490590e+00   5.034202e-01   2.428812e-02   0.000000e+00 
  2.202532e+03   3.490590e+00   5.034202e-01   2.428812e-02   0.000000e+00 
  2.202600e+03   3.252202e+00   5.870340e-01   2.342501e-02   0.000000e+00 
  2.202600e+03   3.252202e+00   5.870340e-01   2.342501e-02   0.000000e+00 
  2.202813e+03   2.571503e+00   1.004561e+00   2.069505e-02   0.000000e+00 
  2.203116e+03   1.858851e+00   1.948436e+00   1.755965e-02   0.000000e+00 
  2.203419e+03   1.443241e+00   3.181821e+00   1.584489e-02   0.000000e+00 
  2.203722e+03   1.273604e+00   4.556161e+00   1.549849e-02   0.000000e+00 
  2.203722e+03   1.273604e+00   4.556161e+00   1.549849e-02   0.000000e+00 
  2.204025e+03   1.329095e+00   5.905926e+00   1.650989e-02   0.000000e+00 
  2.204328e+03   1.616533e+00   7.068544e+00   1.890992e-02   0.000000e+00 
  2.204631e+03   2.171236e+00   7.903985e+00   2.277176e-02   0.000000e+00 
  2.204631e+03   2.171236e+00   7.903985e+00   2.277176e-02   0.000000e+00 
  2.204689e+03   2.310442e+00   8.026222e+00   2.365778e-02   0.000000e+00 
  2.204799e+03   2.733626e+00   7.823052e+00   2.600403e-02   0.000000e+00 
  2.204874e+03   3.153338e+00   7.398520e+00   2.807232e-02   0.000000e+00 
  2.204874e+03   3.153338e+00   7.398520e+00   2.807232e-02   0.000000e+00 
  2.204874e+03   3.153338e+00   7.398520e+00   2.807232e-02   0.000000e+00 
  2.205121e+03   4.774498e+00   6.094573e+00   3.488389e-02   0.000000e+00 
  2.205213e+03   5.473588e+00   5.644869e+00   3.742651e-02   0.000000e+00 
  2.205213e+03   5.473588e+00   5.644869e+00   3.742651e-02   0.000000e+00 
  2.205301e+03   6.186789e+00   5.235340e+00   3.984779e-02   0.000000e+00 
  2.205451e+03   7.512392e+00   4.577926e+00   4.398437e-02   0.000000e+00 
  2.205664e+03   9.627005e+00   3.735953e+00   4.985831e-02   0.000000e+00 
  2.205754e+03   1.060242e+01   3.412481e+00   5.234026e-02   0.000000e+00 
  2.205821e+03   1.136016e+01   3.184129e+00   5.418793e-02   0.000000e+00 
  2.205931e+03   1.200326e+01   2.997179e+00   5.571169e-02   0.000000e+00 
  2.206006e+03   1.200125e+01   2.989147e+00   5.571172e-02   0.000000e+00 
  2.206253e+03   1.200124e+01   2.989347e+00   5.571183e-02   0.000000e+00 
  2.206328e+03   1.200326e+01   2.997500e+00   5.571187e-02   0.000000e+00 
  2.206438e+03   1.136016e+01   3.184653e+00   5.418821e-02   0.000000e+00 
  2.206505e+03   1.060242e+01   3.413151e+00   5.234059e-02   0.000000e+00 
  2.206595e+03   9.627001e+00   3.736834e+00   4.985871e-02   0.000000e+00 
  2.206968e+03   6.103217e+00   5.282974e+00   3.957271e-02   0.000000e+00 
  2.206968e+03   6.103217e+00   5.282974e+00   3.957271e-02   0.000000e+00 
  2.206968e+03   6.103217e+00   5.282974e+00   3.957271e-02   0.000000e+00 
  2.206968e+03   6.103217e+00   5.282974e+00   3.957271e-02   0.000000e+00 
  2.207138e+03   4.774492e+00   6.097040e+00   3.488472e-02   0.000000e+00 
  2.207138e+03   4.774492e+00   6.097040e+00   3.488472e-02   0.000000e+00 
  2.207138e+03   4.774492e+00   6.097040e+00   3.488472e-02   0.000000e+00 
  2.207385e+03   3.153332e+00   7.401888e+00   2.807335e-02   0.000000e+00 
  2.207460e+03   2.733621e+00   7.826715e+00   2.600512e-02   0.000000e+00 
  2.207570e+03   2.297813e+00   8.071388e+00   2.359376e-02   0.000000e+00 
  2.207617e+03   2.174385e+00   8.007008e+00   2.282073e-02   0.000000e+00 
  2.207888e+03   1.617887e+00   7.432067e+00   1.901941e-02   0.000000e+00 
  2.208159e+03   1.303153e+00   6.496441e+00   1.646314e-02   0.000000e+00 
  2.208159e+03   1.303153e+00   6.496441e+00   1.646314e-02   0.000000e+00 
  2.208430e+03   1.193959e+00   5.305816e+00   1.507889e-02   0.000000e+00 
  2.208701e+03   1.277735e+00   3.994682e+00   1.482711e-02   0.000000e+00 
  2.208701e+03   1.277735e+00   3.994682e+00   1.482711e-02   0.000000e+00 
  2.208748e+03   1.311161e+00   3.769175e+00   1.488081e-02   0.000000e+00 
  2.209028e+03   1.095099e+00   3.862207e+00   1.244797e-02   0.000000e+00 
  2.209073e+03   1.004691e+00   4.112462e+00   1.163945e-02   0.000000e+00 
  2.209073e+03   1.004691e+00   4.112462e+00   1.163945e-02   0.000000e+00 
  2.209117e+03   9.233090e-01   4.367349e+00   1.084393e-02   0.000000e+00 
  2.209420e+03   5.932547e-01   6.121574e+00   6.093562e-03   0.000000e+00 
  2.209723e+03   6.439551e-01   7.615316e+00   2.700156e-03   0.000000e+00 
  2.209723e+03   6.439551e-01   7.615316e+00   2.700156e-03   0.000000e+00 
  2.210026e+03   1.092429e+00   8.522383e+00   6.574517e-04   0.000000e+00 
  2.210329e+03   2.034335e+00   8.621921e+00  -4.805463e-05   0.000000e+00 
  2.210329e+03   2.034335e+00   8.621921e+00  -4.805463e-05   0.000000e+00 
  2.210376e+03   2.233145e+00   8.570216e+00  -5.410868e-05   0.000000e+00 
  2.210537e+03   3.320325e+00   7.473973e+00  -7.834376e-05   0.000000e+00 
  2.210616e+03   4.129386e+00   6.556467e+00  -9.217597e-05   0.000000e+00 
  2.210766e+03   5.917377e+00   4.984569e+00  -1.184397e-04   0.000000e+00 
  2.210845e+03   6.991668e+00   4.246341e+00  -1.322719e-04   0.000000e+00 
  2.211190e+03   6.968062e+00   3.838402e+00  -1.445403e-04   0.000000e+00 
  2.211265e+03   5.938833e+00   4.309833e+00  -1.364432e-04   0.000000e+00 
  2.211434e+03   4.709755e+00   4.699144e+00  -1.289506e-04   0.000000e+00 
  2.211519e+03   4.528992e+00   4.520962e+00  -1.304909e-04   0.000000e+00 
  2.211519e+03   4.528992e+00   4.520962e+00  -1.304909e-04   0.000000e+00 
  2.211605e+03   4.354904e+00   4.349369e+00  -1.320312e-04   0.000000e+00 
  2.211605e+03   4.354904e+00   4.349369e+00  -1.320312e-04   0.000000e+00 
  2.211636e+03   4.292286e+00   4.287650e+00  -1.326002e-04   0.000000e+00 
  2.211636e+03   4.292286e+00   4.287650e+00  -1.326002e-04   0.000000e+00 
  2.211651e+03   4.262740e+00   4.258528e+00  -1.366216e-04   0.000000e+00 
  2.211658e+03   4.249023e+00   4.245007e+00  -1.402482e-04   0.000000e+00 
  2.211688e+03   4.190748e+00   4.187562e+00  -1.407910e-04   0.000000e+00 
  2.211695e+03   4.177269e+00   4.174275e+00  -1.374176e-04   0.000000e+00 
  2.211725e+03   4.120016e+00   4.117831e+00  -1.379604e-04   0.000000e+00 
  2.211732e+03   4.106776e+00   4.104777e+00  -1.415871e-04   0.000000e+00 
  2.211762e+03   4.050545e+00   4.049334e+00  -1.421298e-04   0.000000e+00 
  2.211769e+03   4.037544e+00   4.036514e+00  -1.387565e-04   0.000000e+00 
  2.211799e+03   3.982335e+00   3.982072e+00  -1.392992e-04   0.000000e+00 
  2.211806e+03   3.969572e+00   3.969486e+00  -1.429259e-04   0.000000e+00 
  2.211836e+03   3.915386e+00   3.916046e+00  -1.434686e-04   0.000000e+00 
  2.211843e+03   3.902862e+00   3.903693e+00  -1.400953e-04   0.000000e+00 
  2.211873e+03   3.849698e+00   3.851255e+00  -1.406380e-04   0.000000e+00 
  2.211880e+03   3.837413e+00   3.839137e+00  -1.442647e-04   0.000000e+00 
  2.211910e+03   3.785271e+00   3.787701e+00  -1.448074e-04   0.000000e+00 
  2.211917e+03   3.773224e+00   3.775816e+00  -1.414341e-04   0.000000e+00 
  2.211947e+03   3.722105e+00   3.725383e+00  -1.419768e-04   0.000000e+00 
  2.211954e+03   3.710296e+00   3.713732e+00  -1.456035e-04   0.000000e+00 
  2.211984e+03   3.660200e+00   3.664302e+00  -1.461462e-04   0.000000e+00 
  2.211991e+03   3.648630e+00   3.652885e+00  -1.427729e-04   0.000000e+00 
  2.212021e+03   3.599556e+00   3.604457e+00  -1.433156e-04   0.000000e+00 
  2.212028e+03   3.588224e+00   3.593275e+00  -1.469423e-04   0.000000e+00 
  2.212058e+03   3.540172e+00   3.545850e+00  -1.474851e-04   0.000000e+00 
  2.212065e+03   3.529079e+00   3.534902e+00  -1.441117e-04   0.000000e+00 
  2.212095e+03   3.482050e+00   3.488481e+00  -1.446545e-04   0.000000e+00 
  2.212102e+03   3.471196e+00   3.477767e+00  -1.482811e-04   0.000000e+00 
  2.212132e+03   3.425188e+00   3.432349e+00  -1.488239e-04   0.000000e+00 
  2.212139e+03   3.414573e+00   3.421869e+00  -1.454505e-04   0.000000e+00 
  2.212169e+03   3.369588e+00   3.377456e+00  -1.459933e-04   0.000000e+00 
  2.212176e+03   3.359211e+00   3.367210e+00  -1.496199e-04   0.000000e+00 
  2.212206e+03   3.315248e+00   3.323801e+00  -1.501627e-04   0.000000e+00 
  2.212213e+03   3.305110e+00   3.313789e+00  -1.467893e-04   0.000000e+00 
  2.212243e+03   3.262170e+00   3.271385e+00  -1.473321e-04   0.000000e+00 
  2.212250e+03   3.252270e+00   3.261608e+00  -1.509587e-04   0.000000e+00 
  2.212280e+03   3.210352e+00   3.220207e+00  -1.515015e-04   0.000000e+00 
  2.212287e+03   3.200691e+00   3.210665e+00  -1.481281e-04   0.000000e+00 
  2.212317e+03   3.159795e+00   3.170269e+00  -1.486709e-04   0.000000e+00 
  2.212324e+03   3.150372e+00   3.160961e+00  -1.522975e-04   0.000000e+00 
  2.212354e+03   3.110500e+00   3.121571e+00  -1.528403e-04   0.000000e+00 
  2.212361e+03   3.101315e+00   3.112497e+00  -1.494669e-04   0.000000e+00 
  2.212391e+03   3.062465e+00   3.074112e+00  -1.500097e-04   0.000000e+00 
  2.212398e+03   3.053519e+00   3.065272e+00  -1.536363e-04   0.000000e+00 
  2.212428e+03   3.015691e+00   3.027892e+00  -1.541791e-04   0.000000e+00 
  2.212435e+03   3.006984e+00   3.019288e+00  -1.508057e-04   0.000000e+00 
  2.212465e+03   2.970178e+00   2.982913e+00  -1.513485e-04   0.000000e+00 
  2.212472e+03   2.961709e+00   2.974543e+00  -1.549752e-04   0.000000e+00 
  2.212502e+03   2.925926e+00   2.939175e+00  -1.555179e-04   0.000000e+00 
  2.212509e+03   2.917696e+00   2.931040e+00  -1.521446e-04   0.000000e+00 
  2.212539e+03   2.882935e+00   2.896677e+00  -1.526873e-04   0.000000e+00 
  2.212546e+03   2.874943e+00   2.888776e+00  -1.563140e-04   0.000000e+00 
  2.212576e+03   2.841205e+00   2.855420e+00  -1.568567e-04   0.000000e+00 
  2.212583e+03   2.833452e+00   2.847754e+00  -1.534834e-04   0.000000e+00 
  2.212613e+03   2.800736e+00   2.815403e+00  -1.540261e-04   0.000000e+00 
  2.212620e+03   2.793221e+00   2.807972e+00  -1.576528e-04   0.000000e+00 
  2.212650e+03   2.761527e+00   2.776628e+00  -1.581955e-04   0.000000e+00 
  2.212657e+03   2.754251e+00   2.769432e+00  -1.548222e-04   0.000000e+00 
  2.212687e+03   2.723580e+00   2.739095e+00  -1.553649e-04   0.000000e+00 
  2.212694e+03   2.716543e+00   2.732133e+00  -1.589916e-04   0.000000e+00 
  2.212724e+03   2.686894e+00   2.702803e+00  -1.595343e-04   0.000000e+00 
  2.212731e+03   2.680095e+00   2.696076e+00  -1.561610e-04   0.000000e+00 
  2.212761e+03   2.651468e+00   2.667752e+00  -1.567038e-04   0.000000e+00 
  2.212768e+03   2.644908e+00   2.661261e+00  -1.603304e-04   0.000000e+00 
  2.212798e+03   2.617304e+00   2.633944e+00  -1.608732e-04   0.000000e+00 
  2.212805e+03   2.610982e+00   2.627687e+00  -1.574998e-04   0.000000e+00 
  2.212835e+03   2.584400e+00   2.601377e+00  -1.580426e-04   0.000000e+00 
  2.212842e+03   2.578317e+00   2.595356e+00  -1.616692e-04   0.000000e+00 
  2.212872e+03   2.552757e+00   2.570053e+00  -1.622120e-04   0.000000e+00 
  2.212879e+03   2.546913e+00   2.564267e+00  -1.588386e-04   0.000000e+00 
  2.212909e+03   2.522376e+00   2.539972e+00  -1.593814e-04   0.000000e+00 
  2.212916e+03   2.516770e+00   2.534420e+00  -1.630080e-04   0.000000e+00 
  2.212946e+03   2.493255e+00   2.511133e+00  -1.635508e-04   0.000000e+00 
  2.212953e+03   2.487888e+00   2.505816e+00  -1.601774e-04   0.000000e+00 
  2.212983e+03   2.465395e+00   2.483536e+00  -1.607202e-04   0.000000e+00 
  2.212990e+03   2.460266e+00   2.478455e+00  -1.643468e-04   0.000000e+00 
  2.213020e+03   2.438796e+00   2.457182e+00  -1.648896e-04   0.000000e+00 
  2.213027e+03   2.433906e+00   2.452336e+00  -1.615162e-04   0.000000e+00 
  2.213057e+03   2.413459e+00   2.432072e+00  -1.620590e-04   0.000000e+00 
  2.213064e+03   2.408807e+00   2.427461e+00  -1.656856e-04   0.000000e+00 
  2.213094e+03   2.389382e+00   2.408204e+00  -1.662284e-04   0.000000e+00 
  2.213101e+03   2.384968e+00   2.403829e+00  -1.628550e-04   0.000000e+00 
  2.213131e+03   2.366566e+00   2.385580e+00  -1.633978e-04   0.000000e+00 
  2.213138e+03   2.362391e+00   2.381439e+00  -1.670244e-04   0.000000e+00 
  2.213168e+03   2.345010e+00   2.364199e+00  -1.675672e-04   0.000000e+00 
  2.213175e+03   2.341074e+00   2.360294e+00  -1.641939e-04   0.000000e+00 
  2.213205e+03   2.324716e+00   2.344061e+00  -1.647366e-04   0.000000e+00 
  2.213212e+03   2.321019e+00   2.340391e+00  -1.683633e-04   0.000000e+00 
  2.213242e+03   2.305683e+00   2.325167e+00  -1.689060e-04   0.000000e+00 
  2.213249e+03   2.302224e+00   2.321732e+00  -1.655327e-04   0.000000e+00 
  2.213279e+03   2.287911e+00   2.307517e+00  -1.660754e-04   0.000000e+00 
  2.213286e+03   2.284690e+00   2.304317e+00  -1.697021e-04   0.000000e+00 
  2.213316e+03   2.271400e+00   2.291110e+00  -1.702448e-04   0.000000e+00 
  2.213323e+03   2.268418e+00   2.288146e+00  -1.668715e-04   0.000000e+00 
  2.213353e+03   2.256149e+00   2.275947e+00  -1.674142e-04   0.000000e+00 
  2.213360e+03   2.253406e+00   2.273218e+00  -1.710409e-04   0.000000e+00 
  2.213390e+03   2.242160e+00   2.262028e+00  -1.715836e-04   0.000000e+00 
  2.213397e+03   2.239655e+00   2.259534e+00  -1.682103e-04   0.000000e+00 
  2.213427e+03   2.229431e+00   2.249352e+00  -1.687530e-04   0.000000e+00 
  2.213434e+03   2.227165e+00   2.247094e+00  -1.723797e-04   0.000000e+00 
  2.213464e+03   2.217964e+00   2.237921e+00  -1.729225e-04   0.000000e+00 
  2.213471e+03   2.215936e+00   2.235898e+00  -1.695491e-04   0.000000e+00 
  2.213501e+03   2.207757e+00   2.227734e+00  -1.700919e-04   0.000000e+00 
  2.213508e+03   2.205968e+00   2.225946e+00  -1.737185e-04   0.000000e+00 
  2.213538e+03   2.198811e+00   2.218791e+00  -1.742613e-04   0.000000e+00 
  2.213545e+03   2.197261e+00   2.217239e+00  -1.708879e-04   0.000000e+00 
  2.213575e+03   2.191127e+00   2.211092e+00  -1.714307e-04   0.000000e+00 
  2.213582e+03   2.189815e+00   2.209775e+00  -1.750573e-04   0.000000e+00 
  2.213612e+03   2.184703e+00   2.204637e+00  -1.756001e-04   0.000000e+00 
  2.213619e+03   2.183629e+00   2.203556e+00  -1.722267e-04   0.000000e+00 
  2.213649e+03   2.179540e+00   2.199426e+00  -1.727695e-04   0.000000e+00 
  2.213656e+03   2.178705e+00   2.198580e+00  -1.763961e-04   0.000000e+00 
  2.213686e+03   2.175638e+00   2.195460e+00  -1.769389e-04   0.000000e+00 
  2.213693e+03   2.175042e+00   2.194849e+00  -1.735655e-04   0.000000e+00 
  2.213723e+03   2.172997e+00   2.192738e+00  -1.741083e-04   0.000000e+00 
  2.213730e+03   2.172639e+00   2.192363e+00  -1.777349e-04   0.000000e+00 
  2.213760e+03   2.171617e+00   2.191260e+00  -1.782777e-04   0.000000e+00 
  2.213767e+03   2.171498e+00   2.191120e+00  -1.749043e-04   0.000000e+00 
  2.213782e+03   2.171395e+00   2.190970e+00  -1.714257e-04   0.000000e+00 
  2.213782e+03   2.171395e+00   2.190970e+00  -1.714257e-04   0.000000e+00 
  2.213782e+03   2.171395e+00   2.190970e+00  -1.714257e-04   0.000000e+00 
  2.213782e+03   2.171395e+00   2.190970e+00  -1.714257e-04   0.000000e+00 
  2.213782e+03   2.171395e+00   2.190970e+00  -1.714257e-04   0.000000e+00 
  2.213782e+03   2.171395e+00   2.190970e+00  -1.714257e-04   0.000000e+00 
  2.213782e+03   2.171395e+00   2.190970e+00  -1.714257e-04   0.000000e+00 
